date,campaign_id,customer_id,cost_micros,average_order_value_micros,impressions,clicks,average_cpc,ctr,engagements,all_conversions_from_interactions_rate,rl_ingested_at,interactions
2025-07-13,1846934876,,32158067,0,594,169,190284.4201183432,0.28451178451178449,0,1.5556433313609468,2025-10-12 05:01:16.492799 UTC,169
2025-02-27,1846934876,,17403781,0,258,170,102375.18235294118,0.65891472868217049,0,0.65486744117647055,2025-08-13 14:32:56.376182 UTC,170
2025-03-03,1846934876,,7616719,0,290,170,44804.2294117647,0.58620689655172409,0,0.62218095882352942,2025-08-13 14:32:56.376330 UTC,170
2025-03-14,1846934876,,4122811,0,258,171,24110.005847953216,0.66279069767441856,0,0.45981590058479532,2025-08-13 14:32:56.376779 UTC,171
2025-10-02,1846934876,,3597851,0,256,171,21040.064327485379,0.66796875,0,1.0272628245614035,2025-12-31 23:01:58.047384 UTC,171
2025-08-03,1846934876,,30189718,0,424,171,176548.05847953216,0.40330188679245282,0,1.0731387953216374,2025-11-02 05:01:37.309392 UTC,171
2025-09-16,1846934876,,12455982,0,433,171,72842.0,0.394919168591224,0,0.93718376608187126,2025-12-15 23:01:55.801805 UTC,171
2025-01-22,1846934876,,8055190,0,267,171,47106.37426900585,0.6404494382022472,0,0.88863741520467832,2025-08-13 14:32:56.374788 UTC,171
2024-06-07,1846934876,,21590000,0,305,172,125523.25581395348,0.56393442622950818,0,0.98232716860465119,2025-08-13 14:32:56.365484 UTC,172
2025-03-13,1846934876,,5049187,0,264,172,29355.738372093023,0.65151515151515149,0,0.48214561046511628,2025-08-13 14:32:56.376740 UTC,172
2025-04-03,1846934876,,3715375,0,251,174,21352.72988505747,0.69322709163346619,0,0.7454755057471264,2025-08-13 14:32:56.377516 UTC,174
2025-03-25,1846934876,,5645361,0,268,175,32259.205714285716,0.65298507462686572,0,0.50448744571428572,2025-08-13 14:32:56.377180 UTC,175
2025-09-28,1846934876,,3679467,0,266,175,21025.525714285715,0.65789473684210531,0,0.83894896,2025-12-27 23:01:48.104111 UTC,175
2025-03-30,1846934876,,3906539,0,254,175,22323.08,0.6889763779527559,0,0.90204658285714279,2025-08-13 14:32:56.377368 UTC,175
2025-02-03,1846934876,,7657322,0,273,175,43756.125714285714,0.64102564102564108,0,0.67065438285714285,2025-08-13 14:32:56.375267 UTC,175
2025-09-20,1846934876,,7002212,0,315,176,39785.295454545456,0.55873015873015874,0,1.2653502613636365,2025-12-19 23:01:49.843095 UTC,176
2025-02-18,1846934876,,12521772,0,273,176,71146.431818181823,0.64468864468864473,0,0.71733442613636367,2025-08-13 14:32:56.375846 UTC,176
2025-02-04,1846934876,,9438729,0,296,176,53629.142045454544,0.59459459459459463,0,0.46710597727272724,2025-08-13 14:32:56.375302 UTC,176
2025-10-20,1846934876,,3912661,0,257,176,22231.028409090908,0.68482490272373542,0,2.1906861704545455,2026-01-17 00:01:39.173069 UTC,176
2025-01-27,1846934876,,10115804,0,312,177,57151.43502824859,0.56730769230769229,0,0.55566210169491526,2025-08-13 14:32:56.374991 UTC,177
2024-12-18,1846934876,,13863259,0,352,177,78323.497175141238,0.50284090909090906,0,0.59433839548022593,2025-08-13 14:32:56.373296 UTC,177
2025-04-01,1846934876,,4685562,0,298,177,26472.101694915254,0.59395973154362414,0,0.82051269491525425,2025-08-13 14:32:56.377443 UTC,177
2025-06-27,1846934876,,45153752,0,525,178,253672.76404494382,0.33904761904761904,0,0.80866238202247187,2025-09-26 05:01:24.823920 UTC,178
2024-12-07,1846934876,,11556666,0,353,178,64925.089887640446,0.50424929178470257,0,0.859453797752809,2025-08-13 14:32:56.372887 UTC,178
2024-09-19,1846934876,,26435897,0,268,178,148516.27528089887,0.664179104477612,0,0.933050320224719,2025-08-13 14:32:56.369765 UTC,178
2025-09-26,1846934876,,5037822,0,270,179,28144.256983240222,0.662962962962963,0,0.94332001675977661,2025-12-25 23:02:30.141351 UTC,179
2025-02-26,1846934876,,15643694,0,291,179,87394.938547486032,0.61512027491408938,0,0.75039172625698325,2025-08-13 14:32:56.376144 UTC,179
2025-09-21,1846934876,,4138102,0,278,180,22989.455555555556,0.64748201438848918,0,1.4627780666666665,2025-12-20 23:02:29.518033 UTC,180
2025-07-10,1846934876,,51541786,0,619,180,286343.25555555557,0.29079159935379645,0,1.4403895277777776,2025-10-09 05:01:27.662744 UTC,180
2025-03-11,1846934876,,7955710,0,255,180,44198.388888888891,0.70588235294117652,0,0.74087476666666674,2025-08-13 14:32:56.376626 UTC,180
2025-01-21,1846934876,,7266662,0,288,180,40370.344444444447,0.625,0,0.66375099444444441,2025-08-13 14:32:56.374749 UTC,180
2024-01-01,1846934876,,49280000,100949903,346,181,272265.19337016577,0.523121387283237,0,0.72181008839779,2025-08-13 14:32:56.358396 UTC,181
2025-10-04,1846934876,,3983253,0,270,181,22006.922651933703,0.67037037037037039,0,1.0625231436464089,2026-01-02 23:01:47.011247 UTC,181
2025-09-15,1846934876,,16304907,0,464,181,90082.3591160221,0.39008620689655171,0,0.61646369613259677,2025-12-14 23:01:54.428460 UTC,181
2025-02-28,1846934876,,14673870,0,276,181,81071.104972375688,0.65579710144927539,0,0.72126045303867414,2025-08-13 14:32:56.376218 UTC,181
2025-10-15,1846934876,,3869657,0,253,182,21261.851648351647,0.71936758893280628,0,1.1583725329670329,2026-01-13 23:01:57.294436 UTC,182
2024-02-22,1846934876,,55400000,0,350,182,304395.6043956044,0.52,0,0.35004853846153849,2025-08-13 14:32:56.360800 UTC,182
2025-02-12,1846934876,,9700663,0,321,185,52436.016216216216,0.57632398753894076,0,0.68257137837837834,2025-08-13 14:32:56.375619 UTC,185
2025-11-03,1846934876,,12332254,0,450,185,66660.832432432435,0.41111111111111109,0,0.74762301081081084,2026-01-17 00:01:39.174132 UTC,185
2025-06-29,1846934876,,62969037,0,599,185,340373.17297297297,0.30884808013355591,0,0.82928423243243243,2025-09-28 05:01:44.521038 UTC,185
2025-02-14,1846934876,,15795917,0,274,187,84470.144385026739,0.68248175182481752,0,0.83058664171123,2025-08-13 14:32:56.375696 UTC,187
2025-01-10,1846934876,,13073358,0,318,187,69911.005347593586,0.58805031446540879,0,0.84649675401069524,2025-08-13 14:32:56.374300 UTC,187
2025-09-27,1846934876,,4024184,0,305,187,21519.700534759359,0.61311475409836069,0,1.0084635614973261,2025-12-26 23:01:27.091783 UTC,187
2024-11-20,1846934876,,16461886,0,288,188,87563.223404255317,0.65277777777777779,0,0.55158647872340427,2025-08-13 14:32:56.372230 UTC,188
2025-04-04,1846934876,,4565460,0,265,190,24028.736842105263,0.71698113207547165,0,0.87573546842105254,2025-08-13 14:32:56.377552 UTC,190
2025-03-28,1846934876,,4148867,0,289,191,21721.8167539267,0.66089965397923878,0,0.49619715706806283,2025-08-13 14:32:56.377292 UTC,191
2025-04-06,1846934876,,4114741,0,272,193,21319.901554404147,0.7095588235294118,0,0.78876112953367872,2025-08-13 14:32:56.377622 UTC,193
2025-07-11,1846934876,,60122851,0,654,195,308322.3128205128,0.29816513761467889,0,1.6659960358974359,2025-10-10 05:01:31.522969 UTC,195
2025-02-17,1846934876,,16345721,0,323,197,82973.203045685281,0.6099071207430341,0,0.68733901522842644,2025-08-13 14:32:56.375810 UTC,197
2024-12-14,1846934876,,4137177,0,358,198,20894.833333333332,0.553072625698324,0,0.64475656565656569,2025-08-13 14:32:56.373143 UTC,198
2025-03-17,1846934876,,5530062,0,291,198,27929.60606060606,0.68041237113402064,0,0.7191057373737374,2025-08-13 14:32:56.376890 UTC,198
2025-02-07,1846934876,,13978053,0,369,199,70241.47236180905,0.53929539295392959,0,0.76447079899497494,2025-08-13 14:32:56.375419 UTC,199
2025-03-05,1846934876,,12891994,0,289,199,64783.889447236179,0.68858131487889274,0,0.41378082914572861,2025-08-13 14:32:56.376407 UTC,199
2025-03-06,1846934876,,10877658,0,332,201,54117.701492537315,0.60542168674698793,0,0.82703825373134332,2025-08-13 14:32:56.376444 UTC,201
2025-02-22,1846934876,,10328126,0,322,201,51383.711442786072,0.62422360248447206,0,0.9908357263681592,2025-08-13 14:32:56.375998 UTC,201
2025-03-18,1846934876,,6532608,0,314,202,32339.643564356436,0.643312101910828,0,0.63661102970297034,2025-08-13 14:32:56.376928 UTC,202
2024-09-18,1846934876,,26284603,0,283,202,130121.79702970297,0.71378091872791516,0,0.98113475742574263,2025-08-13 14:32:56.369725 UTC,202
2025-08-04,1846934876,,87933204,0,829,202,435312.89108910889,0.24366706875753921,0,1.5834578861386139,2025-11-03 05:01:28.022265 UTC,202
2024-05-30,1846934876,,20010000,0,334,204,98088.23529411765,0.6107784431137725,0,0.51834973529411765,2025-08-13 14:32:56.365132 UTC,204
2023-12-07,1846934876,,95540000,205539621,486,205,466048.78048780491,0.42181069958847739,0,0.54894130243902439,2025-08-13 14:32:56.357164 UTC,205
2024-12-15,1846934876,,4776328,0,351,206,23186.058252427185,0.58689458689458684,0,0.696228213592233,2025-08-13 14:32:56.373179 UTC,206
2025-09-12,1846934876,,9138003,0,433,207,44144.942028985504,0.47806004618937642,0,1.2835101980676329,2025-12-11 23:01:27.069853 UTC,207
2025-01-26,1846934876,,11257364,0,369,209,53862.985645933011,0.56639566395663954,0,0.7210480765550239,2025-08-13 14:32:56.374954 UTC,209
2025-02-08,1846934876,,13488831,0,405,209,64539.861244019135,0.51604938271604939,0,0.47017588038277508,2025-08-13 14:32:56.375459 UTC,209
2024-12-11,1846934876,,12871726,0,373,209,61587.205741626793,0.56032171581769441,0,0.780912990430622,2025-08-13 14:32:56.373033 UTC,209
2025-02-09,1846934876,,9247129,0,375,210,44033.94761904762,0.56,0,0.88905025238095248,2025-08-13 14:32:56.375496 UTC,210
2025-01-09,1846934876,,5490000,0,330,212,25896.226415094341,0.64242424242424245,0,0.73929448113207552,2025-08-13 14:32:56.374261 UTC,212
2025-01-13,1846934876,,22485073,0,347,213,105563.72300469484,0.6138328530259366,0,0.51131587323943661,2025-08-13 14:32:56.374426 UTC,213
2025-03-24,1846934876,,6600871,0,318,213,30990.004694835679,0.66981132075471694,0,0.520192014084507,2025-08-13 14:32:56.377144 UTC,213
2024-11-14,1846934876,,37248878,0,356,214,174060.17757009345,0.601123595505618,0,0.77106274766355143,2025-08-13 14:32:56.371993 UTC,214
2025-03-21,1846934876,,6473250,0,345,215,30108.139534883721,0.62318840579710144,0,0.57166024186046516,2025-08-13 14:32:56.377037 UTC,215
2024-12-12,1846934876,,12432561,0,403,215,57825.86511627907,0.533498759305211,0,0.58081641860465116,2025-08-13 14:32:56.373069 UTC,215
2026-01-08,1846934876,,15648013,0,449,216,72444.504629629635,0.48106904231625836,0,1.1865558796296296,2026-01-17 00:01:39.180017 UTC,216
2025-10-31,1846934876,,11676957,0,348,219,53319.438356164384,0.62931034482758619,0,0.97763514155251141,2026-01-17 00:01:39.173936 UTC,219
2024-10-02,1846934876,,26100000,0,327,220,118636.36363636363,0.672782874617737,0,0.47114046363636364,2025-08-13 14:32:56.370279 UTC,220
2025-03-07,1846934876,,25976042,0,400,221,117538.65158371041,0.5525,0,0.70692241628959274,2025-08-13 14:32:56.376481 UTC,221
2025-09-11,1846934876,,12110216,0,418,223,54305.901345291481,0.53349282296650713,0,1.1326472825112108,2025-12-10 23:01:29.062517 UTC,223
2025-02-01,1846934876,,6584295,0,350,223,29525.986547085202,0.63714285714285712,0,0.77037580717488785,2025-08-13 14:32:56.375185 UTC,223
2025-02-16,1846934876,,29209322,0,317,223,130983.5067264574,0.70347003154574128,0,0.58757304484304929,2025-08-13 14:32:56.375773 UTC,223
2025-03-19,1846934876,,7118431,0,329,224,31778.709821428572,0.68085106382978722,0,0.54615544196428567,2025-08-13 14:32:56.376965 UTC,224
2024-11-15,1846934876,,35382420,0,341,227,155869.69162995595,0.66568914956011727,0,0.55535739207048462,2025-08-13 14:32:56.372032 UTC,227
2025-02-23,1846934876,,15289115,0,336,228,67057.521929824565,0.6785714285714286,0,0.54938392105263156,2025-08-13 14:32:56.376038 UTC,228
2024-12-24,1846934876,,21841348,0,442,228,95795.385964912275,0.51583710407239824,0,0.80903240789473674,2025-08-13 14:32:56.373522 UTC,228
2025-03-20,1846934876,,6580637,0,325,228,28862.442982456141,0.70153846153846156,0,0.68199459210526314,2025-08-13 14:32:56.377001 UTC,228
2023-12-31,1846934876,,46480000,122774231,544,229,202969.43231441049,0.42095588235294118,0,0.55209020087336247,2025-08-13 14:32:56.358290 UTC,229
2024-11-19,1846934876,,42246596,0,351,230,183680.85217391304,0.65527065527065531,0,0.722519295652174,2025-08-13 14:32:56.372187 UTC,230
2024-10-07,1846934876,,25927410,0,320,231,112239.87012987013,0.721875,0,0.6290147316017316,2025-08-13 14:32:56.370482 UTC,231
2026-01-06,1846934876,,15016708,0,387,231,65007.393939393936,0.5968992248062015,0,2.18513932034632,2026-01-17 00:01:39.179871 UTC,231
2025-03-01,1846934876,,11324590,0,334,232,48812.887931034486,0.69461077844311381,0,0.5919992672413793,2025-08-13 14:32:56.376255 UTC,232
2025-09-10,1846934876,,12176381,0,385,235,51814.387234042551,0.61038961038961037,0,0.54245761276595739,2025-12-09 23:01:22.165422 UTC,235
2024-12-19,1846934876,,17072923,0,461,240,71137.179166666669,0.52060737527114964,0,1.0206744125,2025-08-13 14:32:56.373333 UTC,240
2025-10-27,1846934876,,14373798,0,731,241,59642.315352697093,0.32968536251709984,0,1.0854461369294606,2026-01-17 00:01:39.173559 UTC,241
2025-02-15,1846934876,,24291317,0,401,243,99964.267489711929,0.6059850374064838,0,0.6178591893004115,2025-08-13 14:32:56.375734 UTC,243
2024-01-31,1846934876,,58720000,0,525,244,240655.73770491802,0.46476190476190476,0,0.56668422131147544,2025-08-13 14:32:56.359830 UTC,244
2025-09-09,1846934876,,12521874,0,461,244,51319.155737704918,0.5292841648590022,0,0.55532318852459017,2025-12-08 23:01:14.701324 UTC,244
2024-12-10,1846934876,,17324344,0,478,245,70711.608163265308,0.5125523012552301,0,0.70257868979591831,2025-08-13 14:32:56.372996 UTC,245
2025-03-09,1846934876,,29927720,0,369,246,121657.39837398374,0.66666666666666663,0,0.82198015853658535,2025-08-13 14:32:56.376553 UTC,246
2025-11-05,1846934876,,11038193,0,456,246,44870.703252032523,0.53947368421052633,0,1.5174056707317072,2026-01-17 00:01:39.174265 UTC,246
2024-12-30,1846934876,,11278688,0,441,246,45848.325203252032,0.55782312925170063,0,0.62284507723577232,2025-08-13 14:32:56.373873 UTC,246
2025-03-16,1846934876,,5260447,0,386,247,21297.356275303642,0.63989637305699487,0,0.63951176923076924,2025-08-13 14:32:56.376849 UTC,247
2024-12-09,1846934876,,11778424,0,459,248,47493.645161290326,0.54030501089324623,0,0.70231310080645171,2025-08-13 14:32:56.372959 UTC,248
2024-10-04,1846934876,,25751988,0,375,249,103421.63855421687,0.664,0,0.500894562248996,2025-08-13 14:32:56.370358 UTC,249
2025-08-12,1846934876,,30599012,0,613,249,122887.5983935743,0.40619902120717782,0,1.2609053132530119,2025-11-10 23:01:29.087530 UTC,249
2025-03-08,1846934876,,17729705,0,371,250,70918.82,0.67385444743935308,0,0.668779168,2025-08-13 14:32:56.376517 UTC,250
2025-01-12,1846934876,,15684738,0,404,251,62488.996015936253,0.62128712871287128,0,0.78029086852589635,2025-08-13 14:32:56.374386 UTC,251
2025-02-02,1846934876,,8877372,0,412,255,34813.223529411764,0.6189320388349514,0,0.49811127450980397,2025-08-13 14:32:56.375226 UTC,255
2024-10-25,1846934876,,23690707,0,375,256,92541.82421875,0.68266666666666664,0,0.5822979921875,2025-08-13 14:32:56.371198 UTC,256
2025-10-21,1846934876,,11313326,0,420,258,43850.1007751938,0.61428571428571432,0,1.5078126356589148,2026-01-17 00:01:39.173151 UTC,258
2024-01-30,1846934876,,62870000,0,505,258,243682.17054263566,0.5108910891089109,0,0.74302094573643407,2025-08-13 14:32:56.359783 UTC,258
2024-01-18,1846934876,,49430000,116002058,479,259,190849.42084942086,0.54070981210855951,0,0.80477250579150583,2025-08-13 14:32:56.359219 UTC,259
2023-12-21,1846934876,,25660000,105835036,577,260,98692.307692307688,0.4506065857885615,0,0.85489148076923072,2025-08-13 14:32:56.357796 UTC,260
2024-09-16,1846934876,,25038805,0,436,263,95204.581749049423,0.60321100917431192,0,0.93821500760456278,2025-08-13 14:32:56.369645 UTC,263
2025-10-28,1846934876,,10100596,0,408,264,38259.833333333336,0.6470588235294118,0,1.4304419924242424,2026-01-17 00:01:39.173651 UTC,264
2025-01-11,1846934876,,17670729,0,407,266,66431.312030075191,0.65356265356265353,0,0.88639563533834587,2025-08-13 14:32:56.374347 UTC,266
2025-03-02,1846934876,,9334181,0,372,266,35090.906015037595,0.71505376344086025,0,0.795540037593985,2025-08-13 14:32:56.376295 UTC,266
2025-09-14,1846934876,,9152448,0,421,267,34278.831460674155,0.63420427553444181,0,0.80238209737827715,2025-12-13 23:01:25.203450 UTC,267
2025-09-13,1846934876,,14577065,0,557,267,54595.74906367041,0.47935368043087973,0,0.852890479400749,2025-12-12 23:01:25.388135 UTC,267
2024-01-23,1846934876,,48600000,0,542,270,180000.0,0.49815498154981552,0,0.90196257777777777,2025-08-13 14:32:56.359458 UTC,270
2024-07-21,1846934876,,31170000,0,524,272,114595.58823529411,0.51908396946564883,0,0.79404179779411765,2025-08-13 14:32:56.367334 UTC,272
2024-11-21,1846934876,,13732088,0,421,274,50117.109489051094,0.65083135391923985,0,0.75069403284671532,2025-08-13 14:32:56.372270 UTC,274
2023-12-30,1846934876,,51970000,101576746,614,274,189671.53284671533,0.44625407166123776,0,0.59409456204379563,2025-08-13 14:32:56.358203 UTC,274
2025-08-27,1846934876,,40630274,0,952,276,147211.13768115942,0.28991596638655465,0,1.0285008768115942,2025-11-25 23:01:29.740488 UTC,276
2023-12-23,1846934876,,25670000,111589989,577,276,93007.2463768116,0.4783362218370884,0,0.74678360869565219,2025-08-13 14:32:56.357888 UTC,276
2024-01-11,1846934876,,50420000,82501932,520,277,182021.6606498195,0.53269230769230769,0,0.60426670397111915,2025-08-13 14:32:56.358886 UTC,277
2025-08-14,1846934876,,39753453,0,773,277,143514.27075812273,0.35834411384217335,0,1.0487404548736461,2025-11-12 23:02:02.428319 UTC,277
2023-12-19,1846934876,,26060000,59993333,614,277,94079.422382671473,0.45114006514657978,0,0.79450287003610109,2025-08-13 14:32:56.357707 UTC,277
2024-01-17,1846934876,,48650000,111990000,588,280,173750.0,0.47619047619047616,0,0.66713584285714289,2025-08-13 14:32:56.359174 UTC,280
2024-11-22,1846934876,,9965789,0,443,280,35592.103571428568,0.6320541760722348,0,0.55379527142857143,2025-08-13 14:32:56.372311 UTC,280
2024-10-31,1846934876,,21030000,0,439,282,74574.468085106389,0.642369020501139,0,0.60438749645390066,2025-08-13 14:32:56.371439 UTC,282
2023-09-11,1846934876,,24220000,69950000,523,283,85583.038869257944,0.54110898661567874,0,0.33148832155477032,2025-08-13 14:32:56.353109 UTC,283
2025-03-15,1846934876,,6566996,0,423,284,23123.225352112677,0.67139479905437349,0,0.62031268661971828,2025-08-13 14:32:56.376814 UTC,284
2024-01-16,1846934876,,49430000,101748993,606,284,174049.29577464788,0.46864686468646866,0,0.78066788732394365,2025-08-13 14:32:56.359126 UTC,284
2025-11-04,1846934876,,17784071,0,504,285,62400.249122807014,0.56547619047619047,0,1.5758209614035088,2026-01-17 00:01:39.174195 UTC,285
2023-09-08,1846934876,,28440000,0,583,286,99440.559440559446,0.49056603773584906,0,0.44429010139860142,2025-08-13 14:32:56.352978 UTC,286
2024-01-06,1846934876,,53040000,130243155,608,286,185454.54545454544,0.47039473684210525,0,0.62617316783216781,2025-08-13 14:32:56.358637 UTC,286
2023-12-24,1846934876,,25840000,157135047,560,287,90034.843205574914,0.5125,0,0.611183574912892,2025-08-13 14:32:56.357931 UTC,287
2025-10-29,1846934876,,16426159,0,484,287,57234.003484320558,0.59297520661157022,0,1.2855149790940765,2026-01-17 00:01:39.173788 UTC,287
2024-01-08,1846934876,,51080000,105765003,511,288,177361.11111111112,0.56360078277886494,0,0.51372276736111111,2025-08-13 14:32:56.358740 UTC,288
2025-11-02,1846934876,,13144250,0,579,288,45639.756944444445,0.49740932642487046,0,1.1330052916666666,2026-01-17 00:01:39.174070 UTC,288
2024-01-03,1846934876,,49480000,66665912,627,290,170620.68965517241,0.46251993620414672,0,0.5457363137931035,2025-08-13 14:32:56.358498 UTC,290
2024-07-15,1846934876,,33704738,0,529,290,116223.23448275862,0.54820415879017015,0,0.65092865517241372,2025-08-13 14:32:56.367086 UTC,290
2025-09-05,1846934876,,55971967,0,999,292,191684.8184931507,0.29229229229229231,0,0.950638589041096,2025-12-04 23:01:33.395109 UTC,292
