date,campaign_id,conversions,conversions_value,conversion_action_category,conversion_action_resource_name,rl_ingested_at
2023-02-12,18863099651,1.0,101.12,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757458 UTC
2023-02-13,8870787276,57.769511,5292.61016551,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757528 UTC
2023-02-13,1846934876,3.181624,428.23016645,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757481 UTC
2023-02-13,1846935299,13.130342,1741.15571479,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757505 UTC
2023-02-13,14945288086,1.0,141.36,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757550 UTC
2023-02-14,1846935299,26.330129,2701.04103249,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757596 UTC
2023-02-14,14944101303,1.0,52.26,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757643 UTC
2023-02-14,14944573582,1.0,66.91,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757666 UTC
2023-02-14,8870787276,53.041051,4818.5515986,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757618 UTC
2023-02-14,18863099651,2.0,281.78,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757689 UTC
2023-02-14,1846934876,13.083333,1518.90580346,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757574 UTC
2023-02-15,1846934876,8.266178,993.16624284,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757715 UTC
2023-02-15,8870787276,26.835627,2535.56739074,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757760 UTC
2023-02-15,14944101303,1.0,72.32,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757782 UTC
2023-02-15,1846935299,9.731914,848.43780032,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757737 UTC
2023-02-16,8870787276,37.076006,4250.46451445,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757851 UTC
2023-02-16,1846934876,2.219058,433.18925786,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757806 UTC
2023-02-16,1846935299,8.552426,546.14905566,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757829 UTC
2023-02-17,1846935299,11.400757,1059.88010807,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757897 UTC
2023-02-17,8870787276,46.509301,4071.91909381,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757920 UTC
2023-02-17,1846934876,3.455925,387.399119,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757874 UTC
2023-02-18,8870787276,44.323188,4450.81162941,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757991 UTC
2023-02-18,18856235667,1.033102,102.48560592,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758014 UTC
2023-02-18,1846934876,2.512221,254.99535762,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757945 UTC
2023-02-18,1846935299,10.439211,1016.9538395,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.757968 UTC
2023-02-19,14989780057,1.0,40.24,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758132 UTC
2023-02-19,1846935299,9.83099,982.07452589,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758063 UTC
2023-02-19,1846934876,7.051218,1220.33234561,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758041 UTC
2023-02-19,14944101303,1.0,72.38,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758109 UTC
2023-02-19,18863099651,1.028786,50.47041368,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758178 UTC
2023-02-19,8870787276,39.119664,4429.65042912,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758086 UTC
2023-02-19,14989785082,1.033103,79.49582088,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758155 UTC
2023-02-20,18863099651,1.0,26.39,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758296 UTC
2023-02-20,1846935299,13.062686,1674.98588219,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758223 UTC
2023-02-20,14989785082,0.02814,4.37140974,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758273 UTC
2023-02-20,8870787276,66.7664,6614.41518467,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758250 UTC
2023-02-20,1846934876,6.085387,570.91041697,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758201 UTC
2023-02-21,14989785082,1.0,72.36,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758413 UTC
2023-02-21,18863099651,0.090605,4.20521061,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758457 UTC
2023-02-21,1846934876,5.619442,396.2925169,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758320 UTC
2023-02-21,14945288086,0.160142,22.63767312,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758388 UTC
2023-02-21,8870787276,64.741007,6142.70371555,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758366 UTC
2023-02-21,18856235667,0.011294,0.55769772,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758435 UTC
2023-02-21,1846935299,21.528804,2328.96739584,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758343 UTC
2023-02-22,14989785082,0.007358,1.0819939,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758575 UTC
2023-02-22,1846934876,9.442889,737.68190436,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758481 UTC
2023-02-22,18863099651,1.0,49.38,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758599 UTC
2023-02-22,8870787276,61.516069,6117.20161815,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758527 UTC
2023-02-22,14945288086,0.651158,92.04769488,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758552 UTC
2023-02-22,1846935299,7.057232,962.95807758,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758504 UTC
2023-02-23,14944101303,1.0,83.87,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758692 UTC
2023-02-23,1846934876,6.222748,624.25878937,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758623 UTC
2023-02-23,1846935299,12.160385,1150.78303993,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758645 UTC
2023-02-23,18863099651,0.034133,0.93456154,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758715 UTC
2023-02-23,8870787276,55.113186,4704.35248699,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758669 UTC
2023-02-24,1846935299,20.983425,1965.4441097,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758762 UTC
2023-02-24,8870787276,47.287427,3910.30502239,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758785 UTC
2023-02-24,1846934876,7.139409,630.83505743,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758737 UTC
2023-02-25,18863099651,1.0,37.88,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758903 UTC
2023-02-25,1846934876,9.430926,966.62260604,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758807 UTC
2023-02-25,8870787276,64.005088,5676.76340874,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758855 UTC
2023-02-25,18856235667,1.002536,219.84185832,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758879 UTC
2023-02-25,1846935299,13.97917,1320.39508052,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758830 UTC
2023-02-26,1846935299,24.402037,2707.57923402,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758950 UTC
2023-02-26,14944101303,1.0,175.91,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758997 UTC
2023-02-26,18863099651,0.005356,0.61572576,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759109 UTC
2023-02-26,18856235667,0.0,0.48363144,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759086 UTC
2023-02-26,8870787276,81.518379,8060.48410977,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758974 UTC
2023-02-26,14989785082,0.15112,47.5710648,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759067 UTC
2023-02-26,14944573582,1.0,37.6,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759020 UTC
2023-02-26,1846934876,15.240033,1491.90944208,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.758927 UTC
2023-02-26,14989780057,0.005356,0.51074816,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759043 UTC
2023-02-27,14944573582,1.0,91.35,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759230 UTC
2023-02-27,14944101303,0.407773,45.2220257,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759204 UTC
2023-02-27,1846934876,14.026553,1460.82207731,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759134 UTC
2023-02-27,1846935299,18.202411,1387.00489399,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759157 UTC
2023-02-27,8870787276,113.421498,10442.54022832,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759180 UTC
2023-02-27,18863099651,0.110244,7.37642604,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759276 UTC
2023-02-27,18856235667,1.0,159.76,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759253 UTC
2023-02-28,1846934876,13.790256,1652.22539696,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759303 UTC
2023-02-28,14945288086,1.0,228.17,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759372 UTC
2023-02-28,14989785082,2.0,91.35,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759394 UTC
2023-02-28,18863099651,2.0,84.96,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759440 UTC
2023-02-28,18856235667,2.000529,161.2693104,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759416 UTC
2023-02-28,1846935299,25.782857,2737.27114003,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759326 UTC
2023-02-28,8870787276,121.427316,10570.06816427,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759348 UTC
2023-03-01,1846934876,17.671755,1585.56380072,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759463 UTC
2023-03-01,1846935299,21.948342,2554.86214467,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759491 UTC
2023-03-01,18856235667,1.0,107.51,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759586 UTC
2023-03-01,14944573582,1.0,57.14,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759540 UTC
2023-03-01,18847989012,0.259491,49.06455828,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759563 UTC
2023-03-01,8870787276,86.381299,6667.10257571,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759516 UTC
2023-03-02,18863099651,2.0,116.36,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759752 UTC
2023-03-02,14989785082,2.333333,144.61997934,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759727 UTC
2023-03-02,14944573582,0.012321,0.64389546,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759683 UTC
2023-03-02,8870787276,89.546533,8684.1186082,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759659 UTC
2023-03-02,14945288086,3.0,458.65,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759705 UTC
2023-03-02,1846934876,20.425375,2726.47843823,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759610 UTC
2023-03-02,1846935299,36.164004,4257.56470362,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759636 UTC
2023-03-03,18847989012,1.0,91.35,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759869 UTC
2023-03-03,1846934876,19.151313,2568.26970037,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759774 UTC
2023-03-03,1846935299,27.328217,3020.28576073,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759798 UTC
2023-03-03,18856235667,1.0,120.66,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759893 UTC
2023-03-03,18863099651,1.0,32.71,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759917 UTC
2023-03-03,14945288086,0.5,121.425,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759845 UTC
2023-03-03,8870787276,84.505652,8335.56609082,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759821 UTC
2023-03-04,1846934876,22.455374,2499.57999442,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759940 UTC
2023-03-04,14944101303,1.0,213.52,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760012 UTC
2023-03-04,18847989012,3.0,482.12,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760062 UTC
2023-03-04,14989785082,1.0,86.46,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760037 UTC
2023-03-04,18856235667,1.900693,216.55296728,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760085 UTC
2023-03-04,8870787276,91.917729,8431.58998696,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759988 UTC
2023-03-04,1846935299,26.730164,3049.55674148,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.759965 UTC
2023-03-04,18863099651,2.0,97.74,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760107 UTC
2023-03-05,18856235667,1.0,149.93,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760250 UTC
2023-03-05,18863099651,0.318505,7.3065047,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760274 UTC
2023-03-05,1846934876,21.90589,2162.18213641,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760130 UTC
2023-03-05,1846935299,32.543494,3609.9165863,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760154 UTC
2023-03-05,14989785082,0.147087,18.46677285,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760227 UTC
2023-03-05,8870787276,95.960475,8921.77824568,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760177 UTC
2023-03-05,14945288086,0.415076,17.63242848,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760201 UTC
2023-03-06,18856235667,0.628837,39.5515483,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760413 UTC
2023-03-06,14944573582,0.5,25.87,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760368 UTC
2023-03-06,1846935299,26.266659,3426.22279759,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760321 UTC
2023-03-06,1846934876,19.855841,2214.54431468,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760298 UTC
2023-03-06,18847989012,2.015851,212.87199125,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760390 UTC
2023-03-06,8870787276,105.541713,8299.48302446,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760343 UTC
2023-03-07,8870787276,91.544456,7594.71127124,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760505 UTC
2023-03-07,18847989012,0.22502,45.8433246,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760596 UTC
2023-03-07,14989785082,2.402982,236.9321232,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760573 UTC
2023-03-07,14944573582,0.5,25.87,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760528 UTC
2023-03-07,14945288086,0.0,0.2166922,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760551 UTC
2023-03-07,18863099651,1.0,39.09,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760621 UTC
2023-03-07,1846934876,23.494965,2344.1988173,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760459 UTC
2023-03-07,1846935299,28.426222,3233.86500558,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760483 UTC
2023-03-08,8870787276,89.399304,6943.56323451,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760690 UTC
2023-03-08,14989785082,1.0,76.69,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760781 UTC
2023-03-08,1846935299,24.844259,2709.19921529,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760666 UTC
2023-03-08,1846934876,16.945557,1784.12396749,PURCHASE,customers/3999681998/conversionActions/276742030,2025-08-13 14:32:56.760643 UTC
